,precip,evap,precipHDO,precipH218O,evapH218O,tsol,decimalyear,precipd18O,tp,precip_adjust,tp_adjust
1980-12-13 12:00:00,5.485433e-07,3.302096e-07,5.3772937e-11,1.0430993e-09,6.2380306e-10,239.15002,1980.948087431694,-51.67534186882029,0.04739414112,4.7368840477145414e-07,0.0408961205140318
1980-12-14 12:00:00,8.4357346e-08,2.565781e-07,7.96776e-12,1.5961757e-10,4.850041e-10,239.30635,1980.950819672131,-56.37358165221319,0.0072884746944,7.2845838528141e-08,0.0062891811608306
1980-12-15 12:00:00,3.8018914e-08,2.663681e-07,3.6134743e-12,7.19741e-11,5.018512e-10,242.15015,1980.9535519125684,-55.89816922203862,0.0032848341695999,3.283080610738132e-08,0.0028344637310428
1980-12-16 12:00:00,2.644996e-07,3.85987e-07,2.5570157e-11,5.0143945e-10,7.294093e-10,240.29196,1980.9562841530053,-54.556059120245536,0.02285276544,2.284056583804555e-07,0.0197195144257768
1980-12-17 12:00:00,6.019735e-07,4.1162826e-07,6.021228e-11,1.146831e-09,7.772798e-10,240.58517,1980.9590163934429,-49.910858307608464,0.0520105104,5.198274537847587e-07,0.0448795579168564
1980-12-18 12:00:00,2.3337603e-07,3.9734056e-07,2.3405326e-11,4.4360585e-10,7.506262e-10,240.0409,1980.96174863388,-52.05460520313777,0.020163688992,2.015292491269058e-07,0.0173991264645221
1980-12-19 12:00:00,8.0298534e-08,3.2201814e-07,8.081158e-12,1.5275552e-10,6.084188e-10,241.08333,1980.964480874317,-51.29410209751374,0.0069377933376,6.934089701933536e-08,0.0059865803183888
1980-12-20 12:00:00,5.283665e-08,5.976351e-07,5.3101985e-12,1.0055396e-10,1.1287873e-09,244.48563,1980.967213114754,-50.912598678981695,0.00456508656,4.562649557832109e-08,0.0039391858508848
1980-12-21 12:00:00,8.322991e-08,3.6669132e-07,8.2240595e-12,1.5805121e-10,6.925274e-10,243.58266,1980.9699453551912,-52.97661315820625,0.007191064224,7.187225383515159e-08,0.0062051262493444
1980-12-22 12:00:00,1.3650688e-07,3.4306348e-07,1.3498609e-11,2.5935012e-10,6.4801703e-10,242.72023,1980.9726775956285,-52.51091245989049,0.011794194432,1.1787898280323236e-07,0.0101771397362331
1980-12-23 12:00:00,1.660721e-07,3.508882e-07,1.6548122e-11,3.1581732e-10,6.6245187e-10,242.9713,1980.9754098360656,-51.62178247678962,0.01434862944,1.4340969641967269e-07,0.0123813464053217
1980-12-24 12:00:00,1.6442762e-07,3.0578155e-07,1.6556003e-11,3.1322434e-10,5.774839e-10,242.18867,1980.9781420765028,-50.001244859033136,0.0142065463679999,1.4198962418858614e-07,0.012258743773473
1980-12-25 12:00:00,1.2472853e-07,2.5699643e-07,1.273575e-11,2.3814747e-10,4.8543597e-10,242.44362,1980.98087431694,-47.8125081724613,0.010776544992,1.0770792097030165e-07,0.0092990161294797
1980-12-26 12:00:00,2.1028585e-07,2.680808e-07,2.094714e-11,3.999359e-10,5.054501e-10,243.41927,1980.983606557377,-51.53208545501432,0.01816869744,1.81589983566492e-07,0.0156776602029331
1980-12-27 12:00:00,4.4531674e-07,2.0243205e-07,4.5450643e-11,8.4915824e-10,3.7846926e-10,245.80173,1980.986338797814,-49.04074120411341,0.038475366336,3.845482684568829e-07,0.0332001631702652
1980-12-28 12:00:00,3.3214693e-07,4.2309458e-07,3.318834e-11,6.3166833e-10,7.9942175e-10,243.36789,1980.9890710382515,-51.57899344952689,0.028697494752,2.868217503001785e-07,0.0247628963431796
1980-12-29 12:00:00,3.7825384e-07,3.5612607e-07,3.8008163e-11,7.1971185e-10,6.7286754e-10,245.01021,1980.9918032786888,-51.10619389183947,0.0326811317759999,3.2663685449859085e-07,0.0282003528719342
1980-12-30 12:00:00,3.9199065e-07,7.9327856e-07,3.994847e-11,7.468988e-10,1.4982704e-09,244.1393,1980.9945355191253,-49.77083118891013,0.03386799216,3.38499122464581e-07,0.0292244875888077
1980-12-31 12:00:00,1.1875989e-07,3.1438805e-07,1.1748667e-11,2.255495e-10,5.9329625e-10,243.63101,1980.9972677595629,-52.85954685271966,0.010260854496,1.0255376894573932e-07,0.0088540298891138
1981-01-01 12:00:00,3.16646e-07,3.946655e-07,3.1668355e-11,6.0199207e-10,7.455673e-10,242.5492,1981.0,-51.88925561791581,0.0273582144,2.73436096325052e-07,0.02360723934881
1981-01-02 12:00:00,2.0865124e-07,2.6180572e-07,2.0448402e-11,3.958216e-10,4.945272e-10,242.90895,1981.002739726028,-53.93533090170768,0.018027467136,1.8017843446303294e-07,0.0155557934194842
1981-01-03 12:00:00,1.034206e-07,3.6967734e-07,1.0059363e-11,1.9593567e-10,6.9841094e-10,242.0133,1981.0054794520547,-55.180697325801574,0.00893553984,8.93076973768646e-08,0.0077104238101777
1981-01-04 12:00:00,1.6317428e-07,3.002926e-07,1.6033747e-11,3.096119e-10,5.6742966e-10,241.58047,1981.0082191780823,-53.744877535794615,0.014098257792,1.4090731651071228e-07,0.012165302209817
1981-01-05 12:00:00,6.946402e-07,3.3755353e-07,7.202329e-11,1.3292737e-09,6.37255e-10,242.02966,1981.0109589041097,-45.673896380108246,0.0600169132799999,5.998487416182531e-07,0.0517882350091435
1981-01-06 12:00:00,8.819844e-07,3.9856158e-07,9.0665156e-11,1.6853597e-09,7.527609e-10,242.55714,1981.013698630137,-47.041462260269526,0.07620345216,7.616277210373515e-07,0.0657555024624237
1981-01-07 12:00:00,5.7721195e-07,3.9843002e-07,5.8554675e-11,1.10008e-09,7.523974e-10,242.27483,1981.0164383561644,-49.5456571403844,0.0498711124799999,4.984448954358213e-07,0.0430334842652152
1981-01-08 12:00:00,4.01186e-07,3.531255e-07,4.093731e-11,7.6484774e-10,6.669825e-10,241.59851,1981.019178082192,-49.23864138003377,0.0346624704,3.464396636630885e-07,0.0299100381037237
1981-01-09 12:00:00,2.8044633e-07,2.896372e-07,2.8460623e-11,5.3420696e-10,5.469872e-10,241.93143,1981.021917808219,-50.04707357344131,0.0242305629119999,2.421762779377832e-07,0.0209084076123031
1981-01-10 12:00:00,2.0825733e-07,3.323344e-07,2.0954157e-11,3.96446e-10,6.277488e-10,241.30545,1981.024657534247,-50.650669954582696,0.017993433312,1.7983827790743645e-07,0.0155264258365939
1981-01-11 12:00:00,1.9298619e-07,2.7961875e-07,1.9542283e-11,3.675343e-10,5.2824817e-10,240.32346,1981.027397260274,-50.23984123206682,0.016674006816,1.6665105650551338e-07,0.0143879006156557
1981-01-12 12:00:00,5.9608436e-07,2.0971974e-07,6.2235064e-11,1.1411898e-09,3.9518397e-10,242.29495,1981.0301369863007,-45.2438636726599,0.051501688704,5.147419530921501e-07,0.0444404987228711
1981-01-13 12:00:00,2.1889504e-07,2.948568e-07,2.1667316e-11,4.1607173e-10,5.563e-10,242.0622,1981.0328767123287,-52.07365856032589,0.018912531456,1.8902435288150205e-07,0.0163195101202837
1981-01-14 12:00:00,1.6407874e-07,2.935497e-07,1.6025412e-11,3.11591e-10,5.5430843e-10,239.81346,1981.035616438356,-52.945664097497804,0.014176403136,1.4168835278365484e-07,0.0122327333591176
1981-01-15 12:00:00,1.8805203e-07,2.5072617e-07,1.8297355e-11,3.5678735e-10,4.739112e-10,238.64896,1981.038356164384,-53.82008235206616,0.016247695392,1.6239021806434177e-07,0.0140200390411993
1981-01-16 12:00:00,4.3550617e-07,2.7615832e-07,4.341756e-11,8.291931e-10,5.2190885e-10,238.44485,1981.041095890411,-50.48097395583174,0.037627733088,3.760764609383174e-07,0.0324687455173081
1981-01-17 12:00:00,2.5112817e-07,1.9289568e-07,2.4686137e-11,4.7735343e-10,3.6415404e-10,238.5242,1981.0438356164384,-52.046750424334505,0.021697473888,2.1685891020904737e-07,0.0187226202649604
1981-01-18 12:00:00,4.972576e-07,2.1698462e-07,4.8053943e-11,9.457268e-10,4.099816e-10,237.34328,1981.0465753424653,-51.52350928957229,0.04296305664,4.2940121464336883e-07,0.0370725642553983
1981-01-19 12:00:00,6.2816764e-07,2.875596e-07,6.10849e-11,1.1939844e-09,5.433153e-10,237.64552,1981.049315068493,-52.093728543948146,0.0542736840959999,5.424471091355033e-07,0.0468324369442757
1981-01-20 12:00:00,1.6212256e-06,2.2798287e-07,1.5681427e-10,3.0850669e-09,4.3021858e-10,237.43,1981.0520547945205,-51.006063860044264,0.14007389184,1.399991155189834e-06,0.1208689223221458
1981-01-21 12:00:00,2.1078459e-07,1.7408563e-07,2.0509651e-11,4.001261e-10,3.2889647e-10,235.1506,1981.054794520548,-53.32626550627584,0.018211788576,1.820206648910032e-07,0.0157148432861011
1981-01-22 12:00:00,1.5335004e-07,7.177546e-08,1.4838826e-11,2.9068017e-10,1.3618447e-10,236.00311,1981.057534246576,-54.690949346333795,0.0132494434559999,1.324237044172059e-07,0.0114328654030986
1981-01-23 12:00:00,4.974836e-06,7.788134e-08,5.080221e-10,9.526196e-09,1.440978e-10,239.29454,1981.0602739726028,-45.04468886142844,0.4298258304,4.295963744046464e-06,0.3708941346900857
1981-01-24 12:00:00,6.519018e-06,1.7100415e-07,6.924365e-10,1.2521015e-08,3.1404268e-10,244.4796,1981.06301369863,-42.145244608717285,0.5632431552,5.629424763909057e-06,0.4860191451816891
1981-01-25 12:00:00,3.3270828e-06,1.132952e-07,3.527635e-10,6.384851e-09,2.095941e-10,243.3832,1981.0657534246573,-42.96138390910586,0.28745995392,2.873064977868736e-06,0.2480474725495006
1981-01-26 12:00:00,2.212102e-07,8.863299e-08,2.2218791e-11,4.2172477e-10,1.6689625e-10,238.03842,1981.0684931506848,-49.250149711829536,0.01911256128,1.9102358329264859e-07,0.0164921146573717
1981-01-27 12:00:00,4.9695792e-08,1.1620904e-07,4.8283894e-12,9.439231e-11,2.1779614e-10,238.77458,1981.0712328767124,-52.76158561595436,0.0042937164287999,4.2914242934575993e-08,0.0037050221899934
1981-01-28 12:00:00,7.5582825e-08,5.8064867e-08,7.310411e-12,1.436108e-10,1.0738041e-10,238.79616,1981.07397260274,-52.4409466604996,0.00653035608,6.526869948529128e-08,0.0056350051490756
1981-01-29 12:00:00,8.825805e-08,9.13215e-08,8.216058e-12,1.6705796e-10,1.7239374e-10,235.7988,1981.0767123287671,-56.036612596736326,0.00762549552,7.621424764961898e-08,0.0065799944127171
1981-01-30 12:00:00,1.9773977e-07,1.2502768e-07,1.9200976e-11,3.76029e-10,2.3623678e-10,233.76872,1981.0794520547945,-51.64788053487336,0.017084716128,1.707559571161917e-07,0.0147422992211133
1981-01-31 12:00:00,4.812163e-07,1.1654011e-07,4.530409e-11,9.135265e-10,2.2031688e-10,232.21243,1981.0821917808216,-53.27657175719537,0.04157708832,4.155489302248729e-07,0.0358766204930704
1981-02-01 12:00:00,8.283131e-07,9.877231e-08,7.577122e-11,1.568607e-09,1.8710895e-10,231.49959,1981.0849315068488,-55.58707324260638,0.07156625184,7.152804728273921e-07,0.0617540900799468
1981-02-02 12:00:00,2.6483156e-06,-2.0955484e-08,2.4823554e-10,5.029897e-09,-4.010546e-11,233.89215,1981.0876712328768,-52.82188011740209,0.2288144678399999,2.2869231870945403e-06,0.1974426338573281
1981-02-03 12:00:00,3.2355395e-06,9.595292e-10,3.374546e-10,6.205172e-09,-8.282463e-13,235.7399,1981.090410958904,-43.5782979958298,0.2795506128,2.794013789485768e-06,0.241222549468584
1981-02-04 12:00:00,1.002254e-05,-5.9124607e-09,1.0768633e-09,1.9289095e-08,-1.592007e-11,240.25684,1981.0931506849315,-40.20969688640586,0.865947456,8.654851830945872e-06,0.747220873350754
1981-02-05 12:00:00,3.1716238e-06,1.3622146e-07,3.514007e-10,6.1204797e-09,2.5725538e-10,239.05609,1981.0958904109589,-37.6210886158399,0.27402829632,2.7388201047340794e-06,0.2364573756528821
1981-02-06 12:00:00,2.1930982e-06,-2.813619e-09,2.3471047e-10,4.2193835e-09,-7.520375e-12,239.48383,1981.0986301369865,-40.52596642391771,0.18948368448,1.8938253149115984e-06,0.1635043364604149
1981-02-07 12:00:00,3.9180243e-08,1.3937574e-07,3.8036766e-12,7.4485466e-11,2.631435e-10,234.51277,1981.1013698630136,-51.916217002679254,0.0033851729952,3.3833658719791003e-08,0.0029210455026923
1981-02-08 12:00:00,5.0630996e-07,5.662701e-08,5.1609206e-11,9.69933e-10,1.0687395e-10,232.15483,1981.1041095890407,-44.63886712425514,0.043745180544,4.372182784336237e-07,0.0377474542877738
1981-02-09 12:00:00,1.9342303e-07,-6.4221496e-08,1.8592577e-11,3.6750644e-10,-1.2143861e-10,233.58499,1981.1068493150683,-52.45667706427761,0.016711749792,1.670282847803649e-07,0.0144204688035915
1981-02-10 12:00:00,6.2542505e-08,-6.954733e-08,6.127561e-12,1.1912998e-10,-1.3329457e-10,236.45303,1981.109589041096,-50.07766092622846,0.0054036724319999,5.400787763493e-08,0.0046627965772791
1981-02-11 12:00:00,7.9786346e-08,1.9562735e-08,7.79246e-12,1.5185332e-10,3.5958857e-11,235.8672,1981.1123287671232,-50.84307762138519,0.0068935402944,6.889860282548943e-08,0.0059483946324569
1981-02-12 12:00:00,9.735526e-08,7.451971e-09,9.587808e-12,1.8543686e-10,1.3093149e-11,235.97745,1981.1150684931504,-50.09768107862179,0.008411494464,8.407004115356101e-08,0.0072582281938999
1981-02-13 12:00:00,1.4946556e-07,-2.9684614e-08,1.4703726e-11,2.847002e-10,-5.687916e-11,234.5143,1981.1178082191784,-50.07581993324184,0.0129138243839999,1.290693053486791e-07,0.0111432617159979
1981-02-14 12:00:00,1.7588983e-06,6.056905e-08,1.6693327e-10,3.3476497e-09,1.1451441e-10,232.56819,1981.120547945205,-50.83529212397798,0.15196881312,1.5188768687580773e-06,0.1311329786522335
1981-02-15 12:00:00,2.3883529e-06,5.7050656e-08,2.2302046e-10,4.5379136e-09,1.08092514e-10,230.33563,1981.123287671233,-52.454597186119344,0.20635369056,2.062435317744791e-06,0.178061363667075
1981-02-16 12:00:00,1.4191926e-07,1.653869e-08,1.3401909e-11,2.6969652e-10,3.1543795e-11,226.92145,1981.1260273972605,-52.28815500946905,0.012261824064,1.225527827534221e-07,0.010580654544905
1981-02-17 12:00:00,1.7125032e-07,1.958351e-09,1.5988322e-11,3.251134e-10,4.0671945e-12,226.2657,1981.128767123288,-53.22717870772665,0.014796027648,1.4788129013224854e-07,0.0127674036393964
1981-02-18 12:00:00,3.245718e-06,-6.104388e-08,3.2716224e-10,6.2109033e-09,-1.1476787e-10,230.45705,1981.131506849315,-45.697003213686656,0.2804300352,2.8028033188227706e-06,0.2419813977904067
1981-02-19 12:00:00,3.5212508e-06,4.0506474e-09,3.630623e-10,6.7530244e-09,6.90626e-12,231.4553,1981.1342465753423,-43.59097786763955,0.30423606912,3.04073657312414e-06,0.2625234818781508
1981-02-20 12:00:00,2.6823523e-07,1.490177e-08,2.7657692e-11,5.1427884e-10,2.818482e-11,227.33652,1981.13698630137,-43.85195314307913,0.023175523872,2.316315197035569e-07,0.0199980207436478
1981-02-21 12:00:00,6.688647e-08,-4.6706825e-09,6.0707333e-12,1.2655481e-10,-8.203536e-12,225.18593,1981.1397260273973,-56.41140288942971,0.005778991008,5.7759059813680585e-08,0.0049866567286086
1981-02-22 12:00:00,4.7650212e-07,-3.5945744e-09,4.521172e-11,9.062174e-10,-6.551665e-12,226.03632,1981.1424657534249,-51.55999630888154,0.041169783168,4.114780530416032e-07,0.0355251593168882
1981-02-23 12:00:00,7.490835e-07,2.2077222e-08,7.0658174e-11,1.4235856e-09,4.2072092e-11,224.55632,1981.145205479452,-52.245927241354806,0.0647208144,6.468626417561159e-07,0.0558472031124485
1981-02-24 12:00:00,2.8038685e-06,-2.3309982e-08,2.8961122e-10,5.3776645e-09,-4.3865647e-11,228.0105,1981.14794520548,-43.514553011438046,0.2422542384,2.421249146519391e-06,0.2090397313785396
1981-02-25 12:00:00,2.1282253e-06,1.8638822e-08,2.2961023e-10,4.0993364e-09,3.522968e-11,227.67458,1981.150684931507,-39.40955757574849,0.18387866592,1.8378050508524115e-06,0.1586677995152097
1981-02-26 12:00:00,1.5662837e-07,-2.2733937e-08,1.4604295e-11,2.9755232e-10,-4.2556975e-11,224.73885,1981.1534246575343,-52.59599456514242,0.013532691168,1.3525466946228876e-07,0.0116772781573238
1981-02-27 12:00:00,1.996599e-07,-1.1736797e-08,1.9543383e-11,3.8086045e-10,-2.1677824e-11,222.9856,1981.1561643835616,-48.70036304235849,0.01725061536,1.72414063808323e-07,0.0148854526747834
1981-02-28 12:00:00,5.6033926e-08,-3.376642e-08,5.2033646e-12,1.06337106e-10,-6.312855e-11,223.7849,1981.158904109589,-53.59704316361548,0.0048413312063999,4.8387467352206664e-08,0.0041775557017473
1981-03-01 12:00:00,1.1227917e-07,4.2623647e-09,1.0935421e-11,2.1403741e-10,8.3123725e-12,221.58534,1981.1616438356164,-49.32341468713333,0.009700920288,9.69574159895179e-08,0.0083708660146527
1981-03-02 12:00:00,1.1965929e-07,8.44206e-09,1.1635241e-11,2.2808508e-10,1.5977279e-11,219.7052,1981.164383561644,-49.41105429961458,0.0103385626559999,1.0333043571252225e-07,0.0089210837949591
1981-03-03 12:00:00,1.8014751e-07,-1.1284866e-08,1.7222427e-11,3.4291767e-10,-2.1098222e-11,220.7618,1981.1671232876715,-50.6990738590888,0.015564744864,1.5556435861207236e-07,0.0134307251209936
1981-03-04 12:00:00,1.8249136e-07,-7.565248e-09,1.817617e-11,3.4867e-10,-1.4146532e-11,220.68661,1981.169863013699,-47.17185269245586,0.015767253504,1.575883639504359e-07,0.0136054686135617
1981-03-05 12:00:00,3.5108876e-08,-1.1021827e-08,3.293334e-12,6.667051e-11,-2.053246e-11,221.89833,1981.172602739726,-52.979990047452816,0.0030334068864,3.031787548176925e-08,0.0026175086342467
1981-03-06 12:00:00,1.970008e-07,5.0741042e-09,1.8185993e-11,3.737902e-10,9.656362e-12,219.9833,1981.1753424657527,-53.75799045218977,0.0170208691199999,1.701178278737527e-07,0.0146872060203098
1981-03-07 12:00:00,2.2367801e-07,-5.2065136e-08,2.0187178e-11,4.2349463e-10,-9.748173e-11,222.62277,1981.1780821917807,-55.79363979127928,0.019325780064,1.931546328965341e-07,0.016676099869051
1981-03-08 12:00:00,1.0944711e-07,-2.5302104e-08,9.738119e-12,2.0689109e-10,-4.7347435e-11,220.77296,1981.1808219178083,-57.28635446435949,0.009456230304,9.451182238985669e-08,0.0081597244929844
1981-03-09 12:00:00,5.1846786e-08,3.4598788e-10,4.4452133e-12,9.764811e-11,7.934742e-13,217.63632,1981.183561643836,-60.74328982117482,0.0044795623104,4.4771709640546096e-08,0.0038653874881366
1981-03-10 12:00:00,1.97478e-07,1.5987521e-09,1.7858673e-11,3.7398387e-10,3.0953295e-12,216.35211,1981.186301369863,-55.5554707034034,0.0170620991999999,1.7052990857322882e-07,0.0147227832094019
1981-03-11 12:00:00,3.6437183e-07,-1.1509663e-09,3.291801e-11,6.9026485e-10,-1.9681607e-12,215.00272,1981.1890410958904,-55.257900316069055,0.031481726112,3.146492007036737e-07,0.0271653929080864
1981-03-12 12:00:00,1.0876964e-06,-1.1879455e-09,9.474751e-11,2.054763e-09,-2.0176742e-12,214.06973,1981.1917808219173,-57.90141882559331,0.09397696896,9.392680078157066e-07,0.081092163657962
1981-03-13 12:00:00,2.3838898e-07,-1.2126185e-08,2.1426822e-11,4.5139031e-10,-2.2543061e-11,214.43388,1981.194520547945,-55.703542421647455,0.020596807872,2.0585812578750685e-07,0.0177728621519889
1981-03-14 12:00:00,3.6308563e-07,-3.4984517e-08,3.334188e-11,6.885946e-10,-6.5151315e-11,217.59842,1981.1972602739727,-54.20534424876179,0.031370598432,3.135385171419256e-07,0.027069501498593
1981-03-15 12:00:00,2.0130166e-07,-3.690555e-08,1.784696e-11,3.805344e-10,-6.8808244e-11,217.14973,1981.2,-57.266650703188944,0.017392463424,1.7383178721396408e-07,0.0150078525196363
1981-03-16 12:00:00,2.8209885e-07,-9.9662945e-09,2.5908426e-11,5.3477417e-10,-1.853339e-11,214.56366,1981.202739726028,-54.609115108812176,0.0243733406399999,2.436032930205541e-07,0.0210316096586536
1981-03-17 12:00:00,4.4046834e-07,-1.2205787e-09,4.0388432e-11,8.3505286e-10,-2.270735e-12,213.35669,1981.2054794520548,-54.54345154239061,0.0380564645759999,3.803614871003448e-07,0.0328386953504955
1981-03-18 12:00:00,1.0323898e-06,-4.0522483e-09,9.8050276e-11,1.9640922e-09,-7.510699e-12,213.67715,1981.208219178082,-51.231035451963514,0.0891984787199999,8.915086146605392e-07,0.0769688330497468
1981-03-19 12:00:00,1.1171778e-06,-3.5574257e-09,1.0748325e-10,2.1278421e-09,-6.581299e-12,212.99104,1981.2109589041097,-50.14042641617645,0.09652416192,9.647263396127208e-07,0.0832901212072063
1981-03-20 12:00:00,2.6899652e-06,-6.5756436e-09,2.444683e-10,5.0974633e-09,-1.2209648e-11,214.60591,1981.213698630137,-54.960959176864066,0.2324129932799999,2.322889231312689e-06,0.2005477799068035
1981-03-21 12:00:00,7.606739e-07,8.1975454e-10,6.619918e-11,1.4359469e-09,1.5566396e-12,209.5319,1981.2164383561644,-58.58271206078537,0.0657222249599999,6.568714014778426e-07,0.0567113142869096
1981-03-22 12:00:00,8.5528285e-08,-4.71421e-09,5.924106e-12,1.5830587e-10,-8.63863e-12,207.45331,1981.219178082192,-76.94079151410156,0.007389643824,7.385698974809882e-08,0.0063764793968287
1981-03-23 12:00:00,4.5018208e-08,-5.531286e-09,2.8541809e-12,8.2751694e-11,-1.00895785e-11,210.54047,1981.2219178082191,-83.29205877786812,0.0038895731712,3.887496781601292e-08,0.0033562893935515
1981-03-24 12:00:00,1.0360031e-07,-2.498572e-08,9.075469e-12,1.9552097e-10,-4.6289975e-11,217.03918,1981.2246575342465,-58.815877229555184,0.008951066784,8.946288392863087e-08,0.0077238219171596
1981-03-25 12:00:00,9.5741854e-08,-2.2747894e-08,9.188714e-12,1.8231137e-10,-4.2648794e-11,216.39008,1981.227397260274,-50.37043847685386,0.0082720961856,8.267680252611138e-08,0.0071379422543686
1981-03-26 12:00:00,1.7187956e-07,-1.919706e-08,1.636863e-11,3.2718458e-10,-3.5984393e-11,214.65776,1981.2301369863007,-50.68378658847685,0.014850393984,1.484246632658159e-07,0.0128143160251137
1981-03-27 12:00:00,3.0023352e-07,-1.2685446e-09,2.7499116e-11,5.6955535e-10,-2.3508931e-12,210.70949,1981.2328767123288,-53.93916991743454,0.025940176128,2.59263283587127e-07,0.0223836226169784
1981-03-28 12:00:00,1.532902e-07,-4.743009e-09,1.3478727e-11,2.8967986e-10,-8.744445e-12,209.93842,1981.235616438356,-57.57626540495165,0.01324427328,1.3237203025740568e-07,0.0114284040891941
1981-03-29 12:00:00,1.236354e-07,-1.5919259e-08,1.149639e-11,2.3478228e-10,-2.944868e-11,209.43611,1981.2383561643835,-52.9677216865856,0.01068209856,1.0676396083824313e-07,0.0092175188689762
1981-03-30 12:00:00,2.0922114e-07,-8.893229e-09,2.004444e-11,3.984161e-10,-1.6433478e-11,208.76775,1981.2410958904109,-50.328029833806255,0.018076706496,1.806705652061835e-07,0.0155982817683182
1981-03-31 12:00:00,2.0456358e-07,-9.338194e-09,1.8681234e-11,3.876937e-10,-1.7283638e-11,209.15193,1981.2438356164384,-54.84566120475033,0.017674293312,1.766485815878851e-07,0.0152510418420237
1981-04-01 12:00:00,7.276288e-08,-4.3595453e-08,5.8462467e-12,1.3638154e-10,-8.102247e-11,213.89278,1981.2465753424656,-65.26605637115645,0.006286712832,6.283356765778883e-08,0.0054247668496325
1981-04-02 12:00:00,9.689527e-07,-8.0238884e-08,9.8502824e-11,1.8558112e-09,-1.508098e-10,218.43102,1981.2493150684927,-44.845737242612216,0.0837175132799999,8.367282195626003e-07,0.0722393407987965
1981-04-03 12:00:00,8.400574e-07,-9.177623e-08,8.413008e-11,1.6067538e-09,-1.7310882e-10,219.42561,1981.2520547945203,-46.144302991308905,0.07258095936,7.254221311653162e-07,0.0626296751215524
1981-04-04 12:00:00,4.5552235e-07,-8.972895e-09,4.6532465e-11,8.7279695e-10,-1.6846179e-11,216.42804,1981.254794520548,-44.46668452504677,0.0393571310399999,3.933612083298512e-07,0.0339610326521806
1981-04-05 12:00:00,2.9787745e-07,-3.745985e-09,2.9620598e-11,5.692041e-10,-7.00151e-12,214.10246,1981.2575342465752,-47.04433453870273,0.0257366116799999,2.5722872580503416e-07,0.0222079680740106
1981-04-06 12:00:00,1.026071e-06,-1.4672574e-07,9.9281076e-11,1.955019e-09,-2.7716926e-10,220.86653,1981.2602739726028,-49.79814639721137,0.0886525344,8.860520859014243e-07,0.0764977409658511
1981-04-07 12:00:00,5.4168245e-06,-1.2609972e-07,5.149467e-10,1.030527e-08,-2.3780156e-10,221.94673,1981.2630136986304,-51.23880412135563,0.4680136368,4.677637948238415e-06,0.4038461641138636
1981-04-08 12:00:00,1.3411462e-06,-7.9049386e-08,1.3269094e-10,2.561943e-09,-1.4799277e-10,216.75998,1981.2657534246573,-47.345016515447455,0.1158750316799999,1.1581317355317211e-06,0.0999878708246655
1981-04-09 12:00:00,4.0814253e-08,-1.12384235e-08,3.1073158e-12,7.620885e-11,-2.075052e-11,206.75717,1981.268493150685,-68.81523930068285,0.0035263514592,3.5244689699990025e-08,0.0030428675537157
1981-04-10 12:00:00,7.414422e-08,-1.1819377e-08,6.321588e-12,1.3974673e-10,-2.1928851e-11,206.18279,1981.271232876712,-60.04587586142374,0.0064060606079999,6.402640829780211e-08,0.0055277513307314
1981-04-11 12:00:00,2.3514768e-07,-1.5214765e-08,1.8696033e-11,4.406367e-10,-2.8048572e-11,204.69524,1981.27397260274,-65.493617543781,0.020316759552,2.030591375829554e-07,0.0175312101339584
1981-04-12 12:00:00,2.6359223e-07,-5.2140564e-08,2.1425778e-11,4.9464566e-10,-9.619838e-11,211.98059,1981.2767123287672,-64.15504657076752,0.0227743686719999,2.2762210920970185e-07,0.0196518663242123
1981-04-13 12:00:00,1.2055345e-06,-6.785787e-09,1.0105238e-10,2.269368e-09,-1.2456728e-11,205.3071,1981.2794520547943,-61.21187558518481,0.1041581808,1.0410257753616764e-06,0.0898774703762184
1981-04-14 12:00:00,6.892669e-07,-1.630188e-09,5.74104e-11,1.2968804e-09,-2.966952e-12,201.0084,1981.282191780822,-61.67171589362208,0.05955266016,5.952086887630666e-07,0.0513876337724535
1981-04-15 12:00:00,1.94587e-08,-1.3544699e-09,1.5840514e-12,3.6546627e-11,-2.4815649e-12,198.62477,1981.2849315068493,-63.353353915709526,0.00168123168,1.6803341799865747e-08,0.0014507247472467
1981-04-16 12:00:00,3.3092385e-07,-4.5037796e-09,3.2515667e-11,6.3287015e-10,-8.380016e-12,200.18997,1981.2876712328768,-46.262524266936566,0.0285918206399999,2.857655733053853e-07,0.0246717107848502
1981-04-17 12:00:00,4.78834e-07,-1.7873696e-09,4.7723586e-11,9.1637e-10,-3.2983952e-12,197.84265,1981.290410958904,-45.604931357372,0.0413712575999999,4.134917218209292e-07,0.0356990103975672
1981-04-18 12:00:00,7.0240884e-07,-4.8035984e-09,7.000126e-11,1.3429609e-09,-8.889133e-12,201.04628,1981.293150684932,-46.51096323544701,0.060688123776,6.065572634229013e-07,0.0523674185260512
1981-04-19 12:00:00,1.6701587e-06,-3.5459088e-08,1.7248818e-10,3.2059617e-09,-6.704721e-11,207.16774,1981.295890410959,-42.71138554700394,0.14430171168,1.442246784015347e-06,0.1245170827403392
1981-04-20 12:00:00,4.0418044e-07,-4.181829e-09,4.1564068e-11,7.7599666e-10,-7.890091e-12,199.657,1981.2986301369865,-42.52627759785513,0.034921190016,3.490254786876888e-07,0.030133285710817
